mondo_id,label,pubmed_total_count,ct_active_trials,ct_total_enrollment_target,wiki_annual_pv,wiki_lang_count,google_result_count
MONDO:0850295,acquired laryngomalacia,55,0,0,86057,14,0
MONDO:0850301,pemphigoid,10324,10,102023,33967,11,0
MONDO:0850302,intracranial meningioma,30693,22,107835,234736,34,0
MONDO:0850303,supratentorial meningioma,755,13,6034,275253,70,0
MONDO:0850306,latent autoimmune diabetes in adults,807,4,685,67815,18,0
MONDO:0850312,anaplastic pleomorphic xanthoastrocytoma,3807,3,1017,8125,8,0
MONDO:0850332,IDH-mutant anaplastic astrocytoma,810,4,1185,23067,12,0
MONDO:0850333,IDH-wildtype anaplastic astrocytoma,625,4,1960,1124979,48,0
MONDO:0850335,IDH-wildtype glioblastoma,924,54,12053,1124979,48,0
MONDO:0850338,"spinal ependymoma, MYCN-amplified",13,0,0,8292,7,0
MONDO:0850339,posterior fossa ependymoma,849,0,0,34644,17,0
MONDO:0850340,supratentorial ependymoma,795,1,90,34644,17,0
MONDO:0850345,lung pleomorphic carcinoma,930,2,198,17430,2,0
MONDO:0850346,oral rhabdomyosarcoma,709,12,2434,67614,10,0
MONDO:0850347,bladder sarcomatoid transitional cell carcinoma,185,4,1746,201486,25,0
MONDO:0850348,bladder small cell carcinoma,3026,88,78581,142865,20,0
MONDO:0850349,"astroblastoma, MN1-altered",159923,1,5800,8292,7,0
MONDO:0850353,castration-resistant prostate carcinoma,1006,305,92576,548974,80,0
MONDO:0850368,immunoglobulin heavy-and-light chain,2765,18,37998,20292,10,0
MONDO:0850371,nonobstructive coronary artery disease,2392,10,4155,22054,7,0
MONDO:0850388,"childhood supratentorial embryonal tumor with multilayered rosettes, C19MC-altered",105,0,0,0,0,0
MONDO:0850415,rhabdomyolysis-myalgia syndrome,2,1,5000,147310,39,0
MONDO:0850416,autoimmune epilepsy,2273,33,289244,662542,131,0
MONDO:0850417,tuberculous encephalopathy,5486,1,42,188309,47,0
MONDO:0850418,diffuse large B-cell lymphoma activated B-cell type,955,25,20436,105216,15,0
MONDO:0850419,diffuse large B-cell lymphoma germinal center B-cell type,605,12,1690,105216,15,0
MONDO:0850420,acute necrotizing pancreatitis,5637,29,10744,251543,31,0
MONDO:0850421,acute hemorrhagic pancreatitis,1264,4,6588,251543,31,0
MONDO:0850426,high-grade B-cell lymphoma double-hit/triple-hit,9,4,337,105216,15,0
MONDO:0850445,benign peritoneal solitary fibrous tumor,47,0,0,6994,4,0
MONDO:0850449,mixed phenotype acute leukemia with BCR-ABL1,59,7,1206,167664,42,0
MONDO:0850450,mixed phenotype acute leukemia with MLL rearranged,78,2,180,167664,42,0
MONDO:0850451,"mixed phenotype acute leukemia, B/myeloid",92,15,2437,480643,49,0
MONDO:0850452,"mixed phenotype acute leukemia,T/myeloid",1,24,2883,480643,49,0
MONDO:0850459,primary cutaneous gamma-delta t-cell lymphoma,140,1,200,52326,5,0
MONDO:0850461,neurobehavioral disorder with prenatal alcohol exposure,353,1,20000,362686,41,0
MONDO:0850468,BN2 diffuse large B-cell lymphoma,31,3,135,0,0,0
MONDO:0850469,EZB diffuse large B-cell lymphoma,42,1,50,0,0,0
MONDO:0850470,MCD diffuse large B-cell lymphoma,114,3,135,3660,11,0
MONDO:0850471,N1 diffuse large B-cell lymphoma,21,2,100,15203,7,0
MONDO:0850472,ST2 diffuse large B-cell lymphoma,22,0,0,7422,1,0
MONDO:0850473,A53 diffuse large B-cell lymphoma,9,1,50,1071639,114,0
MONDO:0850492,"acute myeloid leukemia, t(8;21)(q22; q22.1)",0,2,348,480643,49,0
MONDO:0850495,"acute myeloid leukemia, t(1;22)(p13;q13)",0,0,0,480643,49,0
MONDO:0850514,inclusion body myopathy and brain white matter abnormalities,4,1,100,1636191,76,0
MONDO:0850519,tetrahydrobiopterin (BH4)-deficient hyperphenylalaninemia,30,1,30000,9514,6,0
MONDO:0850618,injection anthrax,373,0,0,698660,90,0
MONDO:0850812,dendritic cell deficiency,10911,5,415,4821,36,0
MONDO:0851095,KINSSHIP syndrome,4,0,0,0,0,0
MONDO:0851100,malignant olfactory nerve neoplasm,378,3,6490,24284,21,0
MONDO:0851102,pulmonary artery disease,45632,889,3251515,103210,49,0
MONDO:0851103,Bartholin's gland disease,399,0,0,155812,49,0
MONDO:0851105,cerebrovascular benign neoplasm,9401,4,55692,84403,28,0
MONDO:0858910,dropped head syndrome,394,9,1009,194940,8,0
MONDO:0858916,pituitary blastoma,45969,1,3400,83980,17,0
MONDO:0858917,cauda equina neuroendocrine tumor,445,0,0,2754,2,0
MONDO:0858921,EWSR1-negative small round cell tumor,18,1,139,113871,36,0
MONDO:0858926,"developmental delay, hypotrophy, and dysmorphic features without moebius syndrome",1,0,0,0,0,0
MONDO:0858939,"diffuse pediatric-type high-grade glioma, H3-wildtype and IDH-wildtype",16,1,20,8292,7,0
MONDO:0858940,infant-type hemispheric glioma,43,2,1665,199974,29,0
MONDO:0858944,myxoid glioneuronal tumor,34,1,132,8292,7,0
MONDO:0858950,traumatic brain injury,79661,580,1103198,332342,37,0
MONDO:0858956,diffuse leptomeningeal glioneuronal tumor,133,1,132,4495,2,0
MONDO:0858957,multinodular and vacuolating neuronal tumor,80,2,165,8292,7,0
MONDO:0858958,high-grade astrocytoma with piloid features,65,0,0,8292,7,0
MONDO:0858959,polymorphous low grade neuroepithelial tumor of the young,0,1,132,8292,7,0
MONDO:0858960,spindle cell oncocytoma,166,0,0,5998,11,0
MONDO:0858966,central nervous system tumor with bcor internal tandem duplication,39,1,300,8292,7,0
MONDO:0858967,"primary intracranial sarcoma, DICER1-mutant",31,0,0,8292,7,0
MONDO:0858974,breast implant illness,345,6,3580,172024,30,0
MONDO:0858997,cancer of unknown primary site,17166,134,1142569,21070,11,0
MONDO:0858998,mesomelic dysplasia-digital anomalies-intellectual disability syndrome,0,0,0,0,0,0
MONDO:0858999,KDM3B-related intellectual disability-facial dysmorphism-short stature syndrome,0,0,0,0,0,0
MONDO:0859000,SLC12A2-related developmental delay-intellectual disability-sensorineural deafness syndrome,1,0,0,0,0,0
MONDO:0859002,intellectual disability-early-onset cataract-microcephaly syndrome,30236,0,0,158088,37,0
MONDO:0859003,PAICS deficiency,16,0,0,213766,66,0
MONDO:0859004,invasive scopulariopsis infection,60,0,0,5115,9,0
MONDO:0859005,preaxial digit brachydactyly-webbed fingers,73,0,0,0,0,0
MONDO:0859006,proximal femoral focal deficiency,209,0,0,12275,4,0
MONDO:0859007,mosaic Legius syndrome,11,0,0,108986,5,0
MONDO:0859008,mosaic neurofibromatosis/schwannomatosis,0,0,0,24823,9,0
MONDO:0859046,"rhabdomyosarcoma, embryonal, 2",1341,18,4466,13121,2,0
MONDO:0859050,"Schistosoma mansoni infection, susceptibility/resistance to",13,1,120,982951,56,0
MONDO:0859080,"intellectual developmental disorder, X-linked, syndromic, with pigmentary mosaicism and coarse facies",1,0,0,82701,16,0
MONDO:0859081,chromosome Xq13 duplication syndrome,22,0,0,6697,1,0
MONDO:0859082,"thrombophilia, X-linked, due to factor 8 defect",1,0,0,44229,23,0
MONDO:0859083,systemic lupus erythematosus 17,7123,15,6100,1083941,73,0
MONDO:0859085,"neurodevelopmental disorder with gait disturbance, dysmorphic facies, and behavioral abnormalities, X-linked",0,0,0,0,0,0
MONDO:0859086,"intellectual developmental disorder, X-linked 110",127,1,6,215584,30,0
MONDO:0859136,Alzahrani-Kuwahara syndrome,2,0,0,0,0,0
MONDO:0859137,"neurodevelopmental disorder with spasticity, cataracts, and cerebellar hypoplasia",3,0,0,82701,16,0
MONDO:0859139,blepharophimosis-impaired intellectual development syndrome,8939,0,0,82701,16,0
MONDO:0859141,neurodevelopmental disorder with dysmorphic facies and cerebellar hypoplasia,25,0,0,362686,41,0
MONDO:0859142,Hiatt-Neu-Cooper neurodevelopmental syndrome,2,0,0,0,0,0
MONDO:0859143,Radio-Tartaglia syndrome,4,0,0,23181,1,0
MONDO:0859144,Buratti-Harel syndrome,2,0,0,0,0,0
MONDO:0859146,"growth restriction, hypoplastic kidneys, alopecia, and distinctive facies",1,0,0,0,0,0
MONDO:0859147,Marbach-Rustad progeroid syndrome,1,0,0,98883,28,0
MONDO:0859148,neurodevelopmental disorder with seizures and gingival overgrowth,25,0,0,925,1,0
MONDO:0859149,hypertriglyceridemia 2,10742,48,33850,68440,21,0
MONDO:0859150,BDV syndrome,49,0,0,6668,2,0
MONDO:0859151,"fibromuscular dysplasia, multifocal",96,1,500,173931,11,0
MONDO:0859152,neurodevelopmental disorder with cerebellar atrophy and motor dysfunction,50,2,32000,362686,41,0
MONDO:0859154,Bartsocas-Papas syndrome 2,12,0,0,744,2,0
MONDO:0859155,"chromosome 1p36 deletion syndrome, proximal",6,0,0,703503,62,0
MONDO:0859156,"dysostosis multiplex, Ain-Naz type",0,0,0,0,0,0
MONDO:0859157,visceral myopathy 2,1165,5,4671,2437,2,0
MONDO:0859158,"ataxia, intention tremor, and hypotonia syndrome, childhood-onset",2,0,0,40658,16,0
MONDO:0859159,"deafness, cataract, impaired intellectual development, and polyneuropathy",0,0,0,82701,16,0
MONDO:0859160,"mitochondrial complex IV deficiency, nuclear type 22",1,0,0,33183,9,0
MONDO:0859161,"onychodystrophy, osteodystrophy, impaired intellectual development, and seizures syndrome",3,0,0,0,0,0
MONDO:0859162,neurodevelopmental disorder with infantile epileptic spasms,1111,2,290,35846,18,0
MONDO:0859163,Faundes-Banka syndrome,4,0,0,4535,6,0
MONDO:0859164,osteootohepatoenteric syndrome,10,0,0,0,0,0
MONDO:0859165,"neurodevelopmental disorder with hypotonia, facial dysmorphism, and brain abnormalities",190,0,0,59242,17,0
MONDO:0859166,"visceral leiomyopathy, African degenerative",4,0,0,0,0,0
MONDO:0859167,hypokalemic tubulopathy and deafness,10,0,0,4416,2,0
MONDO:0859168,"myopathy, myofibrillar, 12, infantile-onset, with cardiomyopathy",0,0,0,33183,9,0
MONDO:0859169,White-Kernohan syndrome,2,0,0,74202,23,0
MONDO:0859170,retinal dystrophy and microvillus inclusion disease,1,0,0,6410,2,0
MONDO:0859171,Luo-Schoch-Yamamoto syndrome,1,0,0,24923,8,0
MONDO:0859172,"hemolytic disease of fetus and newborn, RH-induced",3,0,0,110270,24,0
MONDO:0859173,sick sinus syndrome 4,1313,5,1972,45813,8,0
MONDO:0859174,"Usmani-Riazuddin syndrome, autosomal dominant",0,0,0,16164,11,0
MONDO:0859175,nephronophthisis-like nephropathy 2,6,1,13,5801,1,0
MONDO:0859176,neurodevelopmental disorder with motor and speech delay and behavioral abnormalities,349,7,25667,215584,30,0
MONDO:0859177,VISS syndrome,7,0,0,805961,63,0
MONDO:0859178,"developmental delay, impaired speech, and behavioral abnormalities",218,8,23306,121849,14,0
MONDO:0859179,neurodevelopmental disorder with dysmorphic facies and thin corpus callosum,12,0,0,362686,41,0
MONDO:0859180,"bile acid malabsorption, primary, 2",13,2,20020,81419,6,0
MONDO:0859181,DEGCAGS syndrome,6,0,0,2045,2,0
MONDO:0859182,"Short stature, Dauber-Argente type",5402,0,0,0,0,0
MONDO:0859183,"Parkinson disease 24, autosomal dominant, susceptibility to",14,0,0,18209,3,0
MONDO:0859184,ventriculomegaly and arthrogryposis,85,0,0,48794,12,0
MONDO:0859185,neurodevelopmental disorder with hypotonia and dysmorphic facies,424,0,0,14092,2,0
MONDO:0859186,Chopra-Amiel-Gordon syndrome,3,1,125,0,1,0
MONDO:0859187,neurodevelopmental disorder with hypotonia and brain abnormalities,733,2,400,2377,2,0
MONDO:0859188,neurodevelopmental disorder with seizures and brain abnormalities,1877,20,5465026,229153,8,0
MONDO:0859189,"muscular dystrophy, congenital hearing loss, and ovarian insufficiency syndrome",1,0,0,91395,9,0
MONDO:0859190,neurodevelopmental-craniofacial syndrome with variable renal and cardiac abnormalities,3,0,0,43137,15,0
MONDO:0859191,"biliary, renal, neurologic, and skeletal syndrome",4,1,1000,548291,48,0
MONDO:0859192,cerebral cavernous malformation 4,928,0,0,88067,16,0
MONDO:0859193,neuroocular syndrome,290,0,0,0,0,0
MONDO:0859194,Boudin-Mortier syndrome,1738325,0,0,0,0,0
MONDO:0859196,"Usmani-Riazuddin syndrome, autosomal recessive",0,0,0,0,0,0
MONDO:0859197,"intellectual developmental disorder with hypotonia, impaired speech, and dysmorphic facies",8,0,0,14092,2,0
MONDO:0859198,"short stature, impaired intellectual development, microcephaly, hypotonia, and ocular anomalies",0,0,0,2045,2,0
MONDO:0859199,developmental delay with or without intellectual impairment or behavioral abnormalities,263825,4,25228,121849,14,0
MONDO:0859200,"cerebellar ataxia, brain abnormalities, and cardiac conduction defects",9,2,36000,28455,17,0
MONDO:0859201,neurodevelopmental disorder with impaired language and ataxia and with or without seizures,193490,0,0,292370,42,0
MONDO:0859202,"developmental delay, hypotonia, musculoskeletal defects, and behavioral abnormalities",23,0,0,197313,27,0
MONDO:0859203,"rhizomelic dysplasia, Ain-Naz type",1,0,0,0,0,0
MONDO:0859204,"fetal akinesia, respiratory insufficiency, microcephaly, polymicrogyria, and dysmorphic facies",2,0,0,0,0,0
MONDO:0859205,"delayed puberty, self-limited",37,0,0,85334,20,0
MONDO:0859206,neurodevelopmental disorder with hearing loss and spasticity,80,1,20000,82701,16,0
MONDO:0859207,neurodevelopmental disorder with hypotonia and gross motor and speech delay,22,0,0,407634,31,0
MONDO:0859208,Hengel-Maroofian-Schols syndrome,1738325,0,0,0,0,0
MONDO:0859209,Zaki syndrome,519,2,1590,1872,2,0
MONDO:0859210,chromosome 16q12 duplication syndrome,7,0,0,125192,13,0
MONDO:0859211,neurodevelopmental disorder with hyperkinetic movements and dyskinesia,1197,3,4105,845050,64,0
MONDO:0859212,"neurodevelopmental disorder, nonprogressive, with spasticity and transient opisthotonus",1,0,0,0,0,0
MONDO:0859213,"congenital heart defects, multiple types, 8, with or without heterotaxy",1729,0,0,119782,48,0
MONDO:0859214,Marbach-Schaaf neurodevelopmental syndrome,2,0,0,5242,3,0
MONDO:0859215,"dystonia, early-onset, and/or spastic paraplegia",26849,0,0,2761,1,0
MONDO:0859216,"neurodevelopmental disorder with microcephaly, seizures, and neonatal cholestasis",3,0,0,362686,41,0
MONDO:0859217,Brunet-Wagner neurodevelopmental syndrome,15313,0,0,4961,4,0
MONDO:0859218,developmental delay with variable neurologic and brain abnormalities,176,3,322,362686,41,0
MONDO:0859219,Rauch-Steindl syndrome,6,0,0,584,1,0
MONDO:0859220,Ferguson-Bonni neurodevelopmental syndrome,15313,0,0,0,0,0
MONDO:0859221,Yoon-Bellen neurodevelopmental syndrome,15313,0,0,177969,44,0
MONDO:0859222,"heterotaxy, visceral, 12, autosomal",7,0,0,20169,6,0
MONDO:0859223,"congenital disorder of glycosylation, type Iw, autosomal dominant",1,0,0,89391,16,0
MONDO:0859224,intellectual disability and myopathy syndrome,1236,11,57313,32026,9,0
MONDO:0859225,neurodevelopmental disorder with or without variable movement or behavioral abnormalities,530300,4,801,645737,39,0
MONDO:0859226,"craniotubular dysplasia, Ikegawa type",7,0,0,0,0,0
MONDO:0859228,combined oxidative phosphorylation deficiency 55,120,0,0,63796,8,0
MONDO:0859229,"cerebellar dysfunction, impaired intellectual development, and hypogonadotropic hypogonadism",1,0,0,0,0,0
MONDO:0859230,Kury-Isidor syndrome,2,0,0,12837,4,0
MONDO:0859231,"macrocephaly, neurodevelopmental delay, lymphoid hyperplasia, and persistent fetal hemoglobin",0,0,0,0,0,0
MONDO:0859232,neurodevelopmental disorder with central hypotonia and dysmorphic facies,47,0,0,0,0,0
MONDO:0859233,"epidermolysis bullosa, junctional 6, with pyloric atresia",25,0,0,19727,3,0
MONDO:0859234,"agammaglobulinemia 8b, autosomal recessive",0,0,0,0,0,0
MONDO:0859235,"auditory neuropathy, autosomal dominant 3",16,0,0,307141,24,0
MONDO:0859236,neurodevelopmental disorder with neuromuscular and skeletal abnormalities,62,0,0,6097,2,0
MONDO:0859237,"3-methylglutaconic aciduria, type VIIA",0,0,0,6410,2,0
MONDO:0859238,"hypoalphalipoproteinemia, primary, 2, intermediate",9,0,0,6410,2,0
MONDO:0859239,Chilton-Okur-Chung neurodevelopmental syndrome,1,0,0,8607,2,0
MONDO:0859240,intellectual developmental disorder with or without peripheral neuropathy,339000,3,21010,82701,16,0
MONDO:0859241,"neurodegeneration, childhood-onset, with progressive microcephaly",2,0,0,29250,11,0
MONDO:0859242,"leukodystrophy, hypomyelinating, 24",19,0,0,61900,19,0
MONDO:0859243,"neurodevelopmental disorder with hypotonia, impaired speech, and behavioral abnormalities",54,1,50,292370,42,0
MONDO:0859244,phosphoribosylaminoimidazole carboxylase deficiency,18,0,0,35938,12,0
MONDO:0859245,"spinocerebellar ataxia, autosomal recessive 32",42,1,20000,412759,50,0
MONDO:0859246,"leukodystrophy, childhood-onset, remitting",0,0,0,1445474,77,0
MONDO:0859247,neurocardiofaciodigital syndrome,1,0,0,0,0,0
MONDO:0859248,"corneal dystrophy, punctiform and polychromatic pre-descemet",7,0,0,0,0,0
MONDO:0859249,parenti-mignot neurodevelopmental syndrome,1,0,0,2045,2,0
MONDO:0859250,"neurodevelopmental disorder with microcephaly, hypotonia, nystagmus, and seizures",6,0,0,12837,4,0
MONDO:0859251,Dentici-Novelli neurodevelopmental syndrome,1,0,0,0,0,0
MONDO:0859252,neurodevelopmental disorder with poor growth and skeletal anomalies,23,0,0,23168,2,0
MONDO:0859253,"osteoporosis, childhood- or juvenile-onset, with developmental delay",1482,0,0,975475,94,0
MONDO:0859254,hepatorenocardiac degenerative fibrosis,2,0,0,0,0,0
MONDO:0859255,"peripheral motor neuropathy, childhood-onset, biotin-responsive",3,0,0,21598,3,0
MONDO:0859256,neurodevelopmental disorder with language delay and seizures,507,8,23886,848,1,0
MONDO:0859257,intellectual developmental disorder with language impairment and early-onset DOPA-responsive dystonia-parkinsonism,1,0,0,1898779,107,0
MONDO:0859258,neurodevelopmental disorder with dystonia and seizures,166,6,5484,229153,8,0
MONDO:0859260,Dworschak-Punetha neurodevelopmental syndrome,1,0,0,0,0,0
MONDO:0859261,attention deficit-hyperactivity disorder 8,10080,121,34252,98225,8,0
MONDO:0859262,ACCES syndrome,65,0,0,125192,13,0
MONDO:0859263,"developmental delay, impaired speech, and behavioral abnormalities, with or without seizures",193599,2,22138,121849,14,0
MONDO:0859264,congenital myopathy 11,1233,19,41679,12425,7,0
MONDO:0859265,neurodevelopmental disorder with epilepsy and brain atrophy,348,2,24000,362686,41,0
MONDO:0859266,"neurodevelopmental disorder with severe motor impairment, absent language, cerebral hypomyelination, and brain atrophy",0,0,0,0,0,0
MONDO:0859267,tumor predisposition syndrome 2,5406,45,173216,29534,14,0
MONDO:0859271,glycosylphosphatidylinositol biosynthesis defect 25,28,0,0,5282,1,0
MONDO:0859272,neurodevelopmental disorder with speech delay and variable ocular anomalies,9,0,0,23168,2,0
MONDO:0859273,"liver disease, severe congenital",1799,119,149729,493639,41,0
MONDO:0859274,"neurodevelopmental disorder with intention tremor, pyramidal signs, dyspraxia, and ocular anomalies",0,0,0,0,0,0
MONDO:0859275,"neurodevelopmental disorder with spasticity, seizures, and brain abnormalities",102,2,275,40857,14,0
MONDO:0859276,primordial dwarfism-immunodeficiency-lipodystrophy syndrome,952,0,0,59242,17,0
MONDO:0859277,intellectual developmental disorder with muscle tone abnormalities and distal skeletal defects,0,0,0,29113,6,0
MONDO:0859278,"keratoderma-ichthyosis-deafness syndrome, autosomal recessive",2,0,0,145399,33,0
MONDO:0859279,"spinal muscular atrophy, distal, autosomal recessive, 6",239,0,0,203615,39,0
MONDO:0859280,"developmental delay, hypotonia, and impaired language",127,2,250,124226,21,0
MONDO:0859281,intellectual developmental disorder with autism and dysmorphic facies,258,1,19,362686,41,0
MONDO:0859282,"neurodevelopmental disorder with microcephaly, movement abnormalities, and seizures",89,0,0,362686,41,0
MONDO:0859283,"neurodevelopmental disorder with seizures, microcephaly, and brain abnormalities",301,2,350,362686,41,0
MONDO:0859285,"neurodevelopmental disorder with microcephaly, short stature, and speech delay",30,0,0,215584,30,0
MONDO:0859286,"neurodevelopmental disorder with hypotonia, language delay, and skeletal defects with or without seizures",193456,0,0,2045,2,0
MONDO:0859287,"neurodevelopmental disorder with microcephaly, hypotonia, and absent language",6,0,0,642355,41,0
MONDO:0859288,bone marrow failure and diabetes mellitus syndrome,62,0,0,341953,65,0
MONDO:0859289,intestinal dysmotility syndrome,489,2,5200,327036,15,0
MONDO:0859290,familial apolipoprotein gene cluster deletion syndrome,2,0,0,97300,46,0
MONDO:0859292,"developmental delay, behavioral abnormalities, and neuropsychiatric disorders",165,6,4736,1137847,91,0
MONDO:0859293,"neurodevelopmental disorder with microcephaly, cerebral atrophy, and visual impairment",12,0,0,35846,18,0
MONDO:0859295,"neurodevelopmental disorder with short stature, prominent forehead, and feeding difficulties",1,0,0,9895,4,0
MONDO:0859296,"neurodevelopmental disorder with poor growth, spastic tetraplegia, and hearing loss",1,0,0,2674,2,0
MONDO:0859297,neurodevelopmental disorder with dysmorphic facies and skeletal and brain abnormalities,46,0,0,82701,16,0
MONDO:0859298,"neurodevelopmental disorder with facial dysmorphism, absent language, and pseudo-pelger-huet anomaly",0,0,0,82701,16,0
MONDO:0859300,"neuronopathy, distal hereditary motor, autosomal dominant 10",3,0,0,6737,1,0
MONDO:0859301,neurodevelopmental disorder with craniofacial dysmorphism and skeletal defects,230,0,0,2045,2,0
MONDO:0859302,hypermetabolism due to uncoupled mitochondrial oxidative phosphorylation 2,6,0,0,0,0,0
MONDO:0859303,intellectual developmental disorder with ocular anomalies and distinctive facial features,48,0,0,703503,62,0
MONDO:0859304,"neurodegeneration, childhood-onset, with multisystem involvement due to mitochondrial dysfunction",0,0,0,57402,19,0
MONDO:0859305,neurodevelopmental disorder with eye movement abnormalities and ataxia,76,1,20000,292370,42,0
